job_title,company_name,job_location,job_salary,job_description,job_posted,posted_website,job_link
"Data Engineer & Scientist, Digital Services",Stantec,"Vancouver, BC",,"2 years of industry experience in predictive modeling,  , and analysis.,Experience handling terabyte size datasets, diving into  to discover…",7 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=a1793b505f155f83&fccid=f1582c464db8553b&vjs=3
Analytics Consultant,Advanced Analytics and Research Lab,"Toronto, ON","$64,991 - $160,483 a year","Attend analytics,  , AI and industry conferences and workshops, developing your own network.,Has experiences in  visualization, such as Tableau,…",15 days ago,Indeed.ca,https://ca.indeed.com/company/Advance-Analytics-and-Research-Lab/jobs/Analytic-Consultant-0d76d571b28dea8d?fccid=33f8d55a2e28126f&vjs=3
Data Analyst,Wellington-Altus Private Wealth,"Winnipeg, MB",,"Experience designing  models and building  structures.,Write and review technical documents, including requirements and design documents for existing…",16 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=42b23abaed4b2dab&fccid=30d56a0c0e4a2d19&vjs=3
Applied Research Scientist,"Grammarly, Inc.","Vancouver, BC",,"Ruthlessly follows the , looking for evidence to disconfirm hypotheses and changing perspectives when that's what the  indicates.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=ce95105e4549f87a&fccid=0555014e7bce64c3&vjs=3
Data Scientist,Softvision,"Vancouver, BC",,"Clear understanding of logical and physical database design and data.,We marry design and engineering language in ways that produce impactful and memorable…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=628895274bc040d9&fccid=bc6d68ab22143afb&vjs=3
Senior Data Scientist - RACE21,Teck Resources Limited,"Vancouver, BC",,"A minimum of 3 years’ experience in  science.,Experienced in applied   within business operations and industry environments.",15 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=aa5645ca61c4b611&fccid=33dfaa8965cf2bf4&vjs=3
"BI, Analytics and Big Data Manager - Consulting",Quebec en Mexico,"Quebec City, QC",,"Nous sommes à la recherche d’un(e) gestionnaire BI, Analytique et Big  pour rejoindre notre équipe de conseillers en analytique avancée et travailler sur…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=fb3f6ac7de97b6ee&fccid=942c4ec626ccb63b&vjs=3
"Intern, Data Scientist",QuadReal,"Toronto, ON",,"Present information using  visualization techniques.,Identify valuable  sources and automate collection processes.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=eefa70bfa123e2a3&fccid=4c0dd9bbeab79d21&vjs=3
Senior Data Scientist,Hopper,"Toronto, ON",,Use machine learning and big  tools on tremendously large and complex  to deepen our data-driven advice and personalized modeling.,1 day ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=c8da38ec4f08cd58&fccid=71eb96af97fae7e9&vjs=3
"Data Scientist, People Analytics",Restaurant Brands International,"Toronto, ON",,"Stay abreast and incorporate emerging trends from   and technology research.,Leverage existing  sources, identify and mine  from new sources,…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=2b939cadc0e1d67e&fccid=1bf77f1dd2c2631f&vjs=3
Business Intelligence Manager,Imperial Tobacco Canada,"Montréal, QC","$190,000 - $195,000 a year","Ensures the  integrity of all BI tools and products across Marketing.,Develops an organizational  training & capability calendar to increase DQ across…",12 days ago,Indeed.ca,https://ca.indeed.com/company/Imperial-Tobacco-Canada/jobs/Business-Intelligence-Manager-13e8dc62abf2e27e?fccid=127dd540d0dffd47&vjs=3
Computer Vision Developer - AI,eyful,"Montréal, QC",,"Bachelor's degree in computer , software engineering or equivalent.,Le développeur en vision par ordinateur AI sera amené à diriger le développement du…",3 days ago,Indeed.ca,https://ca.indeed.com/company/eyful/jobs/Computer-Vision-Developer-d390cc4629cc13f8?fccid=dac31188f4e7ffe1&vjs=3
"Data, Insights & Analytics Statistician",Neo Financial,"Calgary, AB",,"Understanding of  strategies such as  lake,  warehouse,  mart, etc.,Exposure to Amazon AWS  products including RedShift.",20 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=296c98303c9a77dc&fccid=9b916fc9230716d1&vjs=3
Senior Researcher and Statistical Analyst,Government of Saskatchewan,"Regina, SK",$41.69 - $50.72 an hour,"This includes the integration of  sets, monitoring current collection systems and ensuring relevancy of the existing  bases, and the implementation of…",9 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=ad5dfb5f4e68c4d7&fccid=46b05e24085a766c&vjs=3
Data Scientist,Genworth Canada,"Oakville, ON",,"Experience with  visualization tool, particularly Tableau.,Thorough technical validation of code and documentation of ETL and  pipelines, predictive…",5 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=014f8b67ae6f7898&fccid=bf4f333dc99b55e9&vjs=3
Venez rejoindre une équipe dynamique à Statistique Canada,Statistique Canada,Canada,"$47,729 - $72,660 a year","AS-01, AS-02, AS-03, AS-04, CR-04, CR-05.,La durée des fonctions (permanent et temporaire).,Nous nous investissons pour vous aider à developper votre carrière.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=a0add31bc5ecf7ae&fccid=015fab4acc81b466&vjs=3
Data Scientist,Softvision - North America,"Vancouver, BC",,"Clear understanding of logical and physical database design and data.,We marry design and engineering language in ways that produce impactful and memorable…",12 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=f1acb1d4e70b14b6&fccid=fdecc94562ee0d71&vjs=3
Machine Learning Engineer,Workday,"Vancouver, BC",,"3+ yrs experience as part of a  , machine learning, or other software development team.,Execution of products handling large-scale, complex  sets…",12 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=9f066a02b64290df&fccid=9ac45d217f8342a1&vjs=3
Data Scientist,Fiddlehead,"Moncton, NB",,"Strong understanding of  and business.,Experience with one or more   frameworks (e.g. Numpy, Scikit-learn, Scipy, Pandas).",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=04460ba973e07880&fccid=acd193c30d4927aa&vjs=3
"Analytics, Data Scientist, Associate",PwC,"Toronto, ON",,"The core   action this role drives include:,Proficiency in  analytic and visualization platforms such as Tableau, Alteryx, Microsoft Power BI.",5 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=11395718c7b9f23c&fccid=5e964c4afc56b180&vjs=3
Data Engineer - Machine Learning,Prenuvo Inc,"Vancouver, BC",,"The  engineer establishes and maintains scalable, reliable, and efficient  pipelines for  inquiry, model implementation & monitoring.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=1d08e3bc9c713529&fccid=7cbd0ab047998f20&vjs=3
Outils de programmation pour la science des données,Université du Québec à Chicoutimi,Canada,,,30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=9a1bad45a9afa26e&fccid=51d6192abd12d201&vjs=3
Senior Data Scientist,Qool Media Holdings,"Venice, AB",,"Provide leadership in statistical best practices as applied to  science.,Deep experience with production   solutions using Python and R.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=ec9d654473833e99&fccid=585d6a948fef2fbc&vjs=3
Data Scientist - RACE21,Teck Resources Limited,"Vancouver, BC",,"A minimum of 3 years’ experience in  science.,Experienced in applied   within business operations and industry environments.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=dd58e13fddcc99a9&fccid=33dfaa8965cf2bf4&vjs=3
Data Scientist – Machine Learning,A4 Systems Corporation,"Calgary, AB",,"Process large amounts of structured and unstructured , including integrating  from multiple sources.,Develop and test custom  models and algorithms…",27 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=84f7dd7a863e8dcf&fccid=6ab3be9937bcbd63&vjs=3
Marketing Science Analyst - Data Strategy,Critical Mass,"Toronto, ON",,"Gather  through various third-party platforms and ensure compliance with  governance protocols.,Design, build and automate analyses, reports, dashboards…",12 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=166d1adb17ab160d&fccid=4c1cecd72be0fe72&vjs=3
Principal Data Scientist,Vanguard,"Toronto, ON",,"Identifies and diagnoses  inconsistencies and errors, documents  assumptions, and forages to fill  gaps.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=2dc8d4ed5d532581&fccid=510aa29fcf8f87d9&vjs=3
"Deep Learning Engineering Intern, Content & Technology - Winter 2021",NVIDIA,Canada,,"You will apply deep learning techniques to the simulation of virtual environments, developing methods to generate synthetic  for training neural networks to…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=032af84287ba33c0&fccid=c267f29f0f85e8b8&vjs=3
Casino Games Mathematician,Creative Game Technologies,"North York, ON",,As a mathematician you'd be expected to calculate the probabilities of winning combinations for the games while testing the mathematical outcomes to assure…,7 days ago,Indeed.ca,https://ca.indeed.com/company/Creative-Game-Technologies/jobs/Casino-Game-Mathematician-0414edbf55746a53?fccid=3fea413b5f5896d7&vjs=3
DATA SCIENTIST,Temetrix,"Ottawa, ON",,"2+ years practical   or engineering work experience out of school, in quantitative domains.,The quantitative research team is looking for an entry…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=1671413c2aaa3011&fccid=6b8274f384c00579&vjs=3
Data Scientist (Remote),Yelp,Remote,,"Fluency with SQL and Python or R for  analysis.,An eye for great  visualization with Matplotlib, Plotly, ggplot, or Tableau.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=5962c33c703a1e0c&fccid=0e94073a1c937bd1&vjs=3
Data scientist,Exagens,"Montréal, QC",,"Experience in  preprocessing, cleansing.,Permanent, full time or part time.,Research and create AI/ML models and processes to achieve the goals set by the…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=d253dac07edbc78e&fccid=b07de2d6fe148130&vjs=3
Genomics Data Science Lead,DNAstack,"Toronto, ON",,"Oversee growth and development of   team.,Experience generating effective  visualizations.,PhD in computational biology, biostatistics, computer…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=726ae9958b1ffb99&fccid=d9aa3f97b2d3af2e&vjs=3
Consulting - Senior Data and Analytics,Ernst & Young,"Montréal, QC",,"Engineering degree or equivalent in areas such as computer , electrical engineering, industrial engineering,  , statistics, business…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=7e68f1b5e2a6182b&fccid=1544766d4c2915b0&vjs=3
Statistical Programmer,Sterling Life ,"Markham, ON",,"Produce ad hoc  summaries, when requested during the course of a trial.,Identify system and process improvements and develop and implement solutions to…",5 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=31553432a6432c1b&fccid=328239a98d86c44c&vjs=3
Analytics Client Lead and Development,Advanced Analytics and Research Lab (AAARL),"Toronto, ON","$3,500 a month","Attend analytics,  , AI and industry conferences and workshops, developing your own network.,About the role: The primary role of Analytics Client…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=55d963f02ffab2b0&fccid=7d5418aa8bf737a7&vjs=3
Data Analyst,External,"Vancouver, BC",,"The work is a mix of  exploration, hypothesis testing, database administration,  analysis, and business intelligence.",26 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=0b700a6f8d0a00be&fccid=0c10910a7ccf3c63&vjs=3
Data Science Analyst (Remote),Yelp,Remote,,Generate dashboards and automate reports that empower teams across the organization to make data-driven decisions.,30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=52df01128134e3f6&fccid=0e94073a1c937bd1&vjs=3
"SAP - Data & AI Specialist, Omnia AI",Deloitte,"Toronto, ON",,"You will play an active role throughout the entire engagement cycle, specializing in modern SAP data-driven applications including building  ingestion/data…",15 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=3b464d85aafc3330&fccid=9e215d88a6b33622&vjs=3
Scientifique de données,Optel Group,Remote,,"Capacité à utiliser des techniques avancées de la  des données, de la collecte à l’analyse.,Aider à maintenir nos outils et plateformes de  Mining.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=f72d588e4b835747&fccid=635882e9e2e9b710&vjs=3
Data Scientist,Hatch,"Mississauga, ON",,"Experience in  cleaning/ processing;,Working knowledge of  visualization tools;,Identify opportunities to improve  collection and management…",21 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=022194a6f08b395c&fccid=0ac3b933f5c5f8e3&vjs=3
Business Intelligence and Analytics Internship (Winter 2021),Travelers,"Toronto, ON",,"Manipulates raw  sets into information fit for analysis applying needed logic.,Selects appropriate relevant  and extracts from various internal and…",2 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=b054e0838af82ba5&fccid=614604a6208fa23b&vjs=3
Environmental Data Analyst,Golder Associates,"Kelowna, BC",,"Perform standard quality assurance checks on  loaded into relational databases.,Manage setup of users, provide training and trouble-shooting.",27 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=7220a7759b09617c&fccid=e3b502a5b609fca4&vjs=3
Data Scientist,AdGear,"Montréal, QC",,"Analysis of raw  within Samsung Ads ecosystems.,Experiencing producing  visualizations, presenting and discussing findings.",12 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=bda21c6be45f3879&fccid=80c50203c7c121bb&vjs=3
Director Data & Analytics,Agropur,"Saint-Hubert, QC",,Identifies and prioritizes business projects and enterprise  initiatives utilizing   capabilities.,30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=1190223806bd0313&fccid=84810472f98cd039&vjs=3
Scribendi.ai Web Developer,Scribendi,"Chatham-Kent, ON",,"Bachelor’s degree in computer-related discipline (preferred).,WordPress theme and plugin development experience.",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=b805554b93b7350c&fccid=13eedb937c7ac8be&vjs=3
Data Scientist,Arrow Designs,"Vancouver, BC",,"Clear understanding of logical and physical database design and data.,We marry design and engineering language in ways that produce impactful and memorable…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=4129374f9a925c25&fccid=6ea67f85b28fc3ff&vjs=3
"Junior Analyst, Analytics",Rocky Mountaineer,"Vancouver, BC",,"This position is responsible for assisting with business analysis,  engineering,  analysis,   & internal reporting.",6 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=da6be8a51e409b5b&fccid=ee4a20e79ae1deeb&vjs=3
Senior BI Manager,MSi Corp (Bell Canada),"Montréal, QC",$60 - $70 an hour,Lead and manage team of highly technical  Scientists to deliver machine learning and speech technology solutions to improve Customer Experience and optimize…,9 days ago,Indeed.ca,https://ca.indeed.com/company/MSi-Corp/jobs/Senior-Bi-Manager-15af6b68315bdb86?fccid=183e06e7def5a52c&vjs=3
Ingénieur en Science de Données / Data Science Engineer,Square Enix Montréal,"Montréal, QC",,"Experience in design / architecture and production of   models;,Capable de présenter les concepts clés reliés à la   à des audiences…",30+ days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=d79e8904cb8d061e&fccid=f1c4e35cc4ebf53e&vjs=3
Data Scientist,Just Order Enterprises Corp. (饭团),"Burnaby, BC",,"Data analysis: 2 years (Required).,Have 2+ years of working experience in a  analysis or similar role.,Interpret, evaluate, and interrelate research data…",30+ days ago,Indeed.ca,https://ca.indeed.com/company/Just-Order-Enterprises-Corp./jobs/Data-Scientist-fa1087a3d2114424?fccid=a84a9832ad223c7a&vjs=3
Senior Data Scientist - CDM,Cineplex Digital Media,"Waterloo, ON",,"Your role will amplify the current work and impact of the CDM   team.,You must have the curiosity and drive to ask deeper questions as you dig into…",8 days ago,Indeed.ca,https://ca.indeed.com/rc/clk?jk=1938af8deb49046b&fccid=01a5b39f260f43cd&vjs=3
