company_name,job_description,job_link,job_location,job_posted,job_salary,job_title,posted_website
Accenture,"We Are: Applied Intelligence, the people who love using data to tell a story. We’re also the world’s largest team of data scientists, data engineers, and…",https://www.workopolis.com/jobsearch/viewjob/EddW4scJgPoFPM3wiU7ZiaQ31BpgJSqzXJqAQwab2lY5aA1txbZ9tw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $88,000 - $110,000 a year",Modern Data Management & Architecture Manager,www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/zHho2S2diyxcPq0xyQ3ZG-wH84XqS2bgS6JP2goBCzJFB9hEyHlsTw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $99,000 - $130,000 a year",Product Manager - Air Supply,www.workopolis.com
Deloitte,"Job Type: Permanent Primary Location: Toronto, Ontario, Canada All Available Locations: Calgary; Montreal; Toronto Learn from deep subject matter experts…",https://www.workopolis.com/jobsearch/viewjob/Lb9YhHNiTke9w5yuz85N6pzfQ51AjPD4y8AdEn0MS2mRlB3rsW3YCA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $74,000 - $100,000 a year","Consultant, Tax Management Consulting-Tax Technology Consulting",www.workopolis.com
Cognixion,Would you like to be a part of an innovative venture-backed startup that is pioneering the next frontier in human communication? Cognixion is building a…,https://www.workopolis.com/jobsearch/viewjob/tj5wG55W-gqSyIVxkSZy2DliC3L8pFxCbkMkE_F2LNgJHEEgeh0mew?ak=machine+learning&l=Toronto,"Toronto, ON",,"$55,000 - $75,000 a year",Mobile (iOS) Software Developer,www.workopolis.com
Dynatrace,"At Dynatrace, our drive for innovation is unparalleled, and that’s why customers like Delta, SAP and others succeed with our products. Our fast-paced Sales…",https://www.workopolis.com/jobsearch/viewjob/MyfgSIG_FeTCrvVTqbXdfXwAIIHQeFt3uai_BtSztM6VeqNdz24j5w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $71,000 - $94,000 a year",Account Executive (Toronto - Remote Office),www.workopolis.com
University Health Network,"Transforming lives and communities through excellence in care, discovery and learning... The University Health Network, where “above all else the needs of…",https://www.workopolis.com/jobsearch/viewjob/QOrARK-OfoJf1FMCEORnoptsUWuNmFczsNaiIwRp4FFywrs8k6O4-A?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $65,000 - $84,000 a year",Registered Nurse- Nursing Resource Unit PMH,www.workopolis.com
Bluewrist,"Bluewrist Inc. develops and markets industrial automation solutions and products in the areas of robotics and machine vision, including solutions for robot…",https://www.workopolis.com/jobsearch/viewjob/qpC1Sej2TCK_ktdwci7nXyS58gkBe6j3n8x-yrqBUPKfetvl1I2hwQ?ak=machine+learning&l=Toronto,"Markham, ON",,"Estimated: $62,000 - $83,000 a year",Software Engineer,www.workopolis.com
BMO Financial Group,"Address: 250 Yonge Street Job Family Group: Strategy & Change Our team focuses on delivering simpler, more productive operational processes that enable…",https://www.workopolis.com/jobsearch/viewjob/CyfXGD_ujPXjr-yykG1QAvju5yIRbrF_4EZYnFS-z4dhvB8cizaIWw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $74,000 - $100,000 a year",Senior Business Consultant,www.workopolis.com
Scotiabank,"Requisition ID: 90865 Join the Global Community of Scotiabankers to help customers become better off. Intern, Small Business Analytics (January – April 2021…",https://www.workopolis.com/jobsearch/viewjob/z33AvRrU0oLrbYbu3EE39ott8h6B6LtVc0TuesyMixXdDsR2z62LEQ?ak=machine+learning&l=Toronto,"Toronto, ON",,,"Intern, Small Business Analytics, Canadian Banking - Toronto, ON (Winter 2021)",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","· 2+ years of non-internship professional software development experience · Programming experience with at least one modern language such as Java, C++, or C#…",https://www.workopolis.com/jobsearch/viewjob/MQl_rHdKsZDAjngMWfo3yWdqibrhyv6mf0dEPvLeW596_ViSMoHBuw?ak=machine+learning&l=Toronto,"Toronto, ON",,,Software Developer Engineer - Virtual Customer Service,www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/JFQbRn-FnktwnHhVL9M8KLjVfyuVwvS9Da04kEhVGKPKFViBoUV8GA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $91,000 - $130,000 a year",Senior Software Developer - iOS,www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","· BS in Computer Science, Computer Engineering or related field of math, science or engineering · At least 5 years' experience using big data to address…",https://www.workopolis.com/jobsearch/viewjob/vZ91E88AwWArZ5kZq6nxm55Dy7ReKkIOaQ7qYOOLKDJ5Ryaigf0MXw?ak=machine+learning&l=Toronto,"Toronto, ON",,,"Senior Security Engineer, Cyber Analytics",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC",· A Bachelor’s degree in Computer Science or equivalent combination of technical education and work experience · 10+ years of Software Development experience …,https://www.workopolis.com/jobsearch/viewjob/mmLlhgvGank1siavYSZLq8Nmd6ct9vtUwqEc3OEx3QsByfHP-hosSw?ak=machine+learning&l=Toronto,"Toronto, ON",4 days ago,,Software Developer Manager - Associate Technology and Innovation,www.workopolis.com
Scotiabank,Requisition ID: 91893 Join the Global Community of Scotiabankers to help customers become better off. The team GTS (Global Technology Services) IT Risk…,https://www.workopolis.com/jobsearch/viewjob/tud0BLVxUx5NXFTmrZlVct0CXzgOExQPCoOgXv-5EF1ylt9SBuY_Ew?ak=machine+learning&l=Toronto,"Toronto, ON",13 days ago,,"Senior Manager, IT Risk Advisory",www.workopolis.com
Synopsys,Digital Verification Engineering Intern Synopsys technology is at the heart of innovations that are changing the way we live and work. The Internet of Things…,https://www.workopolis.com/jobsearch/viewjob/VAGqF8QcPZR2cfUWCoQLmrgag04iAXaDEXoRd50xUTwk4B77VCoktA?ak=machine+learning&l=Toronto,"Mississauga, ON",,"Estimated: $51,000 - $65,000 a year",Summer 2021 Digital Verification Engineering Intern (16 Months),www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/7x5kjBJMA49-3pqBNHaX2_8uP_qE728Tyndxj6OjiNMMA9fiWUDQ5g?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $95,000 - $130,000 a year",Senior User Acquisition Manager - Fintech,www.workopolis.com
Deloitte,"Job Type: Permanent Primary Location: Toronto, Ontario, Canada All Available Locations: Toronto Partner with clients to solve their most complex problems Be…",https://www.workopolis.com/jobsearch/viewjob/fakllx8eVRkyFmKDWBEMYlLBr3F1LnoDEe6zri__FrlR6x71tlXAQQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $77,000 - $100,000 a year","Analyst, Financial Advisory, Analytic Insights",www.workopolis.com
Johnson & Johnson Family of Companies,"Johnson & Johnson is seeking a Technical Solution Architect, IT Senior Manager, Enterprise Performance Management (EPM) / Anaplan. There is flexibility on…",https://www.workopolis.com/jobsearch/viewjob/6Np1G4BIH30P_oRgTImJnK64LPTOCld528wHmXZoYIO1D9yy7oj3iA?ak=machine+learning&l=Toronto,"Markham, ON",,"Estimated: $110,000 - $140,000 a year","Technical Solution Architect, IT Senior Manager, Enterprise Performance Management (EPM) / Anaplan",www.workopolis.com
Nuvalence,We're excited to announce that Nuvalence is expanding to Canada and building a new development center in Toronto! With one of our firm's founders being…,https://www.workopolis.com/jobsearch/viewjob/OCLZEc5rDN0LoDlcTgbv3kZca_mHOqqeSWH8cZKJUWpGIlFHrc_U7w?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $92,000 - $130,000 a year",Senior Software Engineer - Full Stack,www.workopolis.com
Deloitte,"Job Type: Permanent Primary Location: Toronto, Ontario, Canada All Available Locations: Toronto Partner with clients to solve their most complex problems Be…",https://www.workopolis.com/jobsearch/viewjob/FbTAtfTgAPAHZi-iJFse3bunPQprKYXDzuER7Sy3TLieHhMUcMrbGA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $79,000 - $110,000 a year","Senior Associate, Financial Advisory, M&A Advisory, Analytic Insights - Data Engineer",www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/fOMG1U8pVnzt5tv4Gq18s13IN2i5VUPmxMXSn7kCcO2C6tbpWrfd8g?ak=machine+learning&l=Toronto,"Toronto, ON",3 days ago,"Estimated: $93,000 - $130,000 a year",Senior User Acquisition Manager - Air,www.workopolis.com
AlignTech,"Join a team that is changing millions of lives. Transforming smiles. Transforming lives. Transforming an industry. Align Technology, Inc. (NASDAQ: ALGN),…",https://www.workopolis.com/jobsearch/viewjob/q9nkP8A2qYCVtnVhK-4aOqwttvV0ETE-ObPThdpjMvdGSb2JjRnkVA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $76,000 - $110,000 a year","Territory Manager, Dental",www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/k5wB2iN06rfVNix4x_e_TaLZh4StRfCzQUFqKWQNf0pWd7b-aWCILg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $98,000 - $130,000 a year",Lead Cloud Operations Engineer,www.workopolis.com
Hopper,"At Hopper, we’re on a mission to make booking travel faster, easier, and more transparent. We are leveraging the power that comes from combining massive…",https://www.workopolis.com/jobsearch/viewjob/2wygdkmxfk_PG9j2SIeJ7OgKXGHCvqh3GNa6x7B4Ekx9oRFlSAs2-A?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $90,000 - $120,000 a year",Senior Cloud Operations Engineer,www.workopolis.com
Cisco Systems,Who You'll Work With Customer Experience (CX) Customer Success Specialists (CSS) are a team of extraordinary technical guides whose #1 focus is to deliver…,https://www.workopolis.com/jobsearch/viewjob/eE_JrGNpGchT9262S87jfWzXi_pHwPySa2bAFPDvZgSZz64GhOcBeg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $65,000 - $90,000 a year",Customer Success Specialist (CSS) - App & Networking Analytics - Canada,www.workopolis.com
Achievers,"Achievers delivers an Employee Success Platform™ that enables social recognition, which dramatically increases employee engagement and drives business success…",https://www.workopolis.com/jobsearch/viewjob/QBRxYUdZxcKNRUoxgRRMq6DknTqmHBBzydgfbSw8n748urDGmbi38g?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $100,000 - $140,000 a year","Senior Product Manager, Listen (Employee Voice)",www.workopolis.com
"AMZN CAN Fulfillment Svcs, ULC","· Bachelor's degree in Computer Science, Computer Engineering or 6+ related years of work experience · Experience in OOP (e.g. Java, Ruby, Python, C#, C++),…",https://www.workopolis.com/jobsearch/viewjob/O5FFrFGIub71uQm0S9HTV6L3NELAWfnbWvKpTjjYRErv6_5EYN9KUw?ak=machine+learning&l=Toronto,"Toronto, ON",,,"Software Development Manager, Inventory Entropy Management, Amazon Fulfillment Technology",www.workopolis.com
Thomson Reuters,Job Description Are you looking to be a part of a team that uses artificial intelligence (AI) to solve real-world customer problems? Thomson Reuters Center…,https://www.workopolis.com/jobsearch/viewjob/qG3dvkQX3p7Puw_eCa57Ilanw4TQD1jpKqmmcW4hSyALZKfVWJdFxA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $94,000 - $130,000 a year",Senior Software Engineer,www.workopolis.com
Revera Inc.,"Revera is a leading provider of seniors’ accommodation, care and services; built on a more than 50-year history of helping seniors live life to the fullest.…",https://www.workopolis.com/jobsearch/viewjob/QuFp6StmPAnmo3ejtnIO1OI0NMS69mZLIV8Se-LGpuxMGY9AR4afnA?ak=machine+learning&l=Toronto,"Newmarket, ON",11 days ago,"Estimated: $33,000 - $45,000 a year",Housekeeper,www.workopolis.com
Johnson & Johnson Family of Companies,"Johnson & Johnson is seeking a Technical Product Owner, IT Senior Manager, Enterprise Performance Management (EPM) . There is flexibility on the location…",https://www.workopolis.com/jobsearch/viewjob/bJ2vUBYlXzMAjmd7UxZ54JzPtr1oah3ZUryZLHJWeRyb31GzFzIGEQ?ak=machine+learning&l=Toronto,"Markham, ON",,"Estimated: $110,000 - $140,000 a year","Technical Product Owner, Sr Manager - Enterprise Performance Management",www.workopolis.com
Deloitte,"Job Type: Permanent Primary Location: Toronto, Ontario, Canada All Available Locations: Toronto Partner with clients to solve their most complex problems Be…",https://www.workopolis.com/jobsearch/viewjob/rmp0kdbl4QuXcdB6PWxWZzs19IlnfIn09WpP7JYd6UT1zbaB4snXHQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $85,000 - $110,000 a year","Senior Associate, Financial Advisory, M&A Advisory, Analytic Insights - Data Visualization",www.workopolis.com
Crescendo Technology,About the role: We are looking for a candidate that will be responsible for developing algorithms which will form the basis of our mathematical models for…,https://www.workopolis.com/jobsearch/viewjob/yRGzAt4STxJt5-M3uExTgNl0M_qnJOMNG3SFL_UBzW0j92lS91MFXA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $94,000 - $120,000 a year",Machine Learning Engineer/Data Scientist,www.workopolis.com
Tenstorrent,Tenstorrent is helping enable a new era in artificial intelligence (AI) and deep learning with its breakthrough processor architecture and software. The…,https://www.workopolis.com/jobsearch/viewjob/KhLzUO2RWQptFSiz7cMMIN9iiPOITbDGy5yI4UYm-EabtAXUVzpmPA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $89,000 - $120,000 a year","Software Engineer, Machine Learning Graph Compiler [Canada] - 2021 New Grads",www.workopolis.com
nugget.ai,nugget.ai is recruiting and screening candidates on behalf of our partner TEEMA recruiting group. TEEMA is recruiting on behalf of a research/IT firm that…,https://www.workopolis.com/jobsearch/viewjob/dJtnUyt-blsrOCBkYSaUsPi4OOB2f8ZJ4g41WUDl8cDjs4eyi_q97Q?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $82,000 - $100,000 a year",Machine Learning Engineer,www.workopolis.com
Instacart,"OVERVIEW Since its start in 2012, Instacart has expanded to 25 markets and partnered with 350+ retailers across the U.S. Our mission is to transform everyday…",https://www.workopolis.com/jobsearch/viewjob/X6-Nk94PFpae0ea7qm_CdRtBfa1tHKZF2wV9QEd0oDrohvYXHVqMOw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $36,000 - $53,000 a year",Machine Learning - Ph.D. Internship,www.workopolis.com
Hired Recruiters,"About Pinterest: Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new…",https://www.workopolis.com/jobsearch/viewjob/_ODk8qPWPONKwdL-b7X2wWPJ9BWPqL_bSdi04tjJr_NaLX3Z6X2ovQ?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $64,000 - $88,000 a year",Machine Learning Engineer - Content Signals,www.workopolis.com
Boast.AI,"Each year the US and Canadian governments give out billions of dollars in R&D tax credits through a very manual and broken process. At Boast.AI, we are…",https://www.workopolis.com/jobsearch/viewjob/p_tXNrbjD1zc2gLST-SVosYP07w0DjIHxPJDRpFBPWoKIMx5L5Q-rg?ak=machine+learning&l=Toronto,"Toronto, ON",12 days ago,"$80,000 - $110,000 a year",Machine Learning Engineer,www.workopolis.com
Hired Recruiters,"About Pinterest: Millions of people across the world come to Pinterest to find new ideas every day. It’s where they get inspiration, dream about new…",https://www.workopolis.com/jobsearch/viewjob/z9M387Xlzn_xXYwXugeq3gJkvB-RwMXPhSFGWeWjS5GUr8O0GNrXlg?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $70,000 - $99,000 a year",Machine Learning Engineer - Shopping Content Mining,www.workopolis.com
Fathom,Are you passionate about machine learning and looking for an opportunity to make an impact in healthcare? Fathom is on a mission to understand and structure…,https://www.workopolis.com/jobsearch/viewjob/1rMsnhnMEM5X6UOPIxBhv2Cqgy2FMwEgS0wIYm2fCaTXsuXxbPWeEw?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $73,000 - $100,000 a year","Software Engineer, Machine Learning",www.workopolis.com
Xanadu Quantum Technologies Inc.,"Summary of Position and Responsibilities As part of Xanadu’s Machine Learning team, the selected candidate will be responsible for working with a…",https://www.workopolis.com/jobsearch/viewjob/ObtCBVcptHKfX7CRYox364S1npCejScFEb_CFXV2EU4Te265Xv2xtA?ak=machine+learning&l=Toronto,"Toronto, ON",,"Estimated: $76,000 - $99,000 a year",Machine Learning/Data Engineer,www.workopolis.com
LeapGrad Corp.,LeapGrad is a student professional networking app uniquely designed to transform the job market industry. The main purpose of LeapGrad is to disrupt the job…,https://www.workopolis.com/jobsearch/viewjob/yY1D_g2NnZitlS5SYVFUPA06lqFwQ9JuqpeLZB4_MzGiyteMuuFJfw?ak=machine+learning&l=Toronto,"Toronto, ON",13 days ago,"Estimated: $48,000 - $67,000 a year",Data Science Intern (New Grads) - Starts November 2020,www.workopolis.com
